E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29
0.0044873437551998935,-0.021506025692510776,-0.01094099169671513,-0.011919078233268661,0.005029444742455352,-0.0129255306021873,0.012468677142465433,0.008290801218374628,-0.020440745333635015,-0.0061964856190978084,0.012845487021349484,0.008313535453526165,0.04562381170035941,0.00028533968417549367,-0.004877273773085819,0.011396794299527129,0.0031005474913177655,0.03986974973289695,0.014183217515033156,0.04385179888094187,0.016959144632770345,-0.004169119789747146,0.0030490654170432447,0.0005663037898261534,0.005967395076366314,0.014757126074263873,0.05159299071244802,0.0029129855098393247,0.011605634038129262
0.005252620731461732,-0.0007373284146482199,-0.013024442314457794,-0.006128492569683794,0.006976513420652586,-0.00324821379374847,0.012867185464127963,0.00027291277076372,-0.013099754632978798,0.0014885312651525082,-0.0010085694006610887,-0.014347740220270267,0.03554562163599918,0.008042855498622208,0.002040098494406748,-0.004912813679458992,-0.018787956931287726,0.029706788237720074,0.0010507160299128846,0.030072038028198522,0.0016699649010743236,0.01370738799527656,-0.024583132926279845,-3.1291816403407854e-06,0.0023319294500327823,0.01623172155660134,0.054040367621782465,0.00033045401080181305,-0.0030988109268830955
-0.005852839243061874,0.008181544101992845,-0.0007349594306467064,-0.009325708639627167,0.0032871787106112395,-0.0009882297533158758,0.007687178360369191,-0.01194059939175745,-0.007436446966960861,-0.0028053081327270375,-0.008002947532951811,-0.013869222748805709,0.03498259714051139,0.002851333679817848,-0.003538910062052361,-0.0025973254214929553,0.014461898235350849,0.027262506212608995,0.0022178726654930748,0.04237032258021768,0.00990470191820373,0.00871459742914533,-0.02803095475416909,0.0016217143451946765,0.0025174463646949028,0.007424398854267611,0.049977894281271744,-0.010213524361301745,0.0002491333764750938
0.005972832353584861,0.004510955163123096,0.0021723331220549133,-0.012246831415123284,0.0005384634781102737,0.003566053681435032,0.014694285310551277,0.0005201201353033057,-0.01426459879975794,0.004990162878139287,0.008407692045282581,0.01372314711892318,0.04576198199036492,-0.007364296358149824,0.00771127033325508,0.005839663227460202,-0.0011602191320236777,0.015227872994234903,0.0029498155651577936,0.039800683847013754,0.00455874010366935,-0.0019827979412762138,-0.024234531441645273,0.011565473511070273,0.000445345732283885,0.0009160160204268162,0.049165785177028805,0.0023172987789341413,9.259331585526811e-05
0.012480989075493028,-0.0037056024287574,0.0067745871658141535,-0.00834093891322863,0.005413544087555384,-0.008442857223982412,0.008567328687750517,0.00104197143020192,-0.006604813349827943,0.011735362336981305,0.0018696678930232862,-0.0017721998218941527,0.039840156803977636,0.005744775189678345,-0.0008214042159127241,-0.006108944224082274,0.007274019821315345,0.03209659604821702,0.0034204647689368736,0.04685180794583067,-0.0014479021913170903,0.0021119923467108944,-0.03405539346993762,0.00955051086132064,0.011630983102207827,0.011588369552835006,0.041093015488380756,-0.001412847129353478,0.0008081217487029552
-0.005681388601053512,0.008108997891358992,0.0026880831525948634,-0.011021768597648859,0.002070610220427782,-0.0035854334884915474,0.011732827351402447,-0.004848480809526918,-0.013885578981868034,-0.0071217293238316675,0.008404654360092495,0.0016783826874624216,0.03770885988115269,-0.006356979586347198,0.011449683450972628,0.004867536352038568,0.0009563997534012133,0.04323050145859261,0.007302144711534352,0.04172193281323319,-0.020879821451245797,-0.004097729557520558,-0.018854583207533693,0.015946443662365698,0.0008142398466871091,0.009319952673425646,0.049204432854979545,0.004143863893684739,-0.004592598577520225
0.0051663212453441285,0.01827927417642028,-0.007257026334644541,0.0030794270296234548,0.012318031092489934,-0.002396994506029513,0.0030647265571716203,-0.005034159581678168,-0.017224154916515626,0.00728197525791238,-0.0014149376920708384,0.0005803607371674154,0.045663346477301185,-0.005926743992000658,0.00013573205309885442,-0.0017462270747970203,-0.005423378654123905,0.044729149963109734,0.011405861141078532,0.04226673184077026,0.00550375162077591,-0.009714835604975491,-0.0003151863709775215,-0.007578510571993147,-0.0004316193548235475,0.010553976092581638,0.050717497301431,-0.006868651962378334,-0.016173765093501675
0.00810658799898685,-2.425935466287153e-05,-0.00015940807338120843,-0.009563178463620725,-0.0019368089993355908,0.009114327707295405,0.012762967209978325,0.011776582995388,-0.021535646109262375,0.005974030247903095,0.0012087329066069056,0.007323910722089525,0.04403347385674156,-0.0010108959349249065,-0.00434835729379476,-0.0038125359130798016,0.006054954554318456,0.040866470296170306,0.013687226009420607,0.054675046322306076,0.005636566552586925,0.0047280620807686555,-0.00640086754510419,0.013303394882615897,0.012783383629870295,0.00434276659268765,0.05072232728012447,0.00284936980178552,0.0008934098688181196
0.0008669379231485435,0.005069559228376245,-0.020263799879732865,-0.006644725148090018,0.000748453111611982,-0.0139866510065558,0.030549895377892728,-0.008193358814496957,-0.004898022828556747,-0.003448820355851894,6.586220152302744e-06,0.006409916729696104,0.04998275769442576,-0.014752178845051518,0.004601778789243964,0.015971246235572743,-0.0026371051073406275,0.030364100878896558,-0.008428051424119863,0.056564826932052364,-0.017378951189008115,-0.009971487227770815,-0.027125627159759972,-0.003087472736962101,-0.0011144153369432017,0.015435548203999816,0.05610266666261468,-0.003904249429202664,-0.002679943535976243
0.0009128109832698632,-0.001059231213899583,-0.011638600349456863,0.0007538997345513393,-0.011642964740358685,0.004920283877881125,0.008957029622400126,0.0015306575256287917,-0.004627551944108529,0.007036694036007736,-0.004581915811035904,0.004702011215877862,0.038899864727970634,-0.011344479130160061,0.004568223086987717,0.010161945898485205,-0.004993946982089457,0.026093317811186376,0.007160638906882374,0.03972602631498702,0.030248942532572102,-0.0022729613742640134,0.0005293498517169071,-0.004923696254147052,-0.0005568908013936616,0.010425443062387268,0.04142341602710331,0.006744017143300968,-0.003914328959704733
-0.008333815558379733,0.0012688156776143318,0.004673715144807274,-0.015093652641383251,-0.005729809756776267,0.0038495473218566377,0.004320916141823668,0.007170748230009755,8.211240540749475e-07,0.004539880053997656,-0.00810933835950333,0.0014750476832384504,0.03136744788339169,-0.0072250306918639476,-0.008346238986968537,0.004379720681151016,0.007992886161766844,0.020813646782577747,-0.0030818538539792197,0.03646220450691376,0.0023464678679723417,-0.002362317600994046,-0.01979328970970297,0.0035126360352809604,-0.009764563529125237,0.0036327434730213815,0.050829437324448265,-0.0059273386464832045,-0.00041250647996453755
